asin,url,title,primary_image,images,manufacturer,item_model_number,country_of_origin,uniq_id,price_clean,categories_clean,primary_category,depth_in,width_in,height_in,date_first_available_clean,scraped_at_clean,title_clean,brand_clean,color_clean,material_clean,style_clean,specifications_dict,product_type
B0C9FWFGRP,https://www.amazon.com/dp/B0C9FWFGRP,"Jennifer Taylor Home Jacob 18"" Storage Cube Ottoman, Tan Floral Jacquard",https://m.media-amazon.com/images/I/51KOhS-ZWZL._SS522_.jpg,"['https://m.media-amazon.com/images/I/51KOhS-ZWZL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51XdOLpK3EL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51rreowhDcL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/511RI4PfCgL._SS522_.jpg']","ACG Green Group, Inc.",2319-599,China,a031f165-da10-5a86-8d1b-d281590e33c9,,"['Home & Kitchen', 'Furniture', 'Living Room Furniture', 'Ottomans']",Home & Kitchen,19.0,19.0,18.0,2017-04-27,2024-02-02 18:55:59,"Jennifer Taylor Home Jacob 18"" Storage Cube Ottoman, Tan Floral Jacquard",Jennifer Taylor Home,Tan Floral Jacquard,Engineered Wood,Contemporary,"{'Product Dimensions': '19""D x 19""W x 18""H', 'Color': 'Tan Floral Jacquard', 'Brand': 'Jennifer Taylor Home', 'Fabric Type': 'Velvet', 'Base Material': 'Birch', 'Frame Material': 'Engineered Wood', 'Seat Height': '18 Inches', 'Product Care Instructions': 'Hand Wash Only', 'Maximum Weight Recommendation': '150 Pounds', 'Assembly Required': 'No', 'Size': '18 inch', 'Style': 'Contemporary', 'Item Weight': '11 pounds', 'Manufacturer': 'ACG Green Group, Inc.', 'ASIN': 'B0C9FWFGRP', 'Country of Origin': 'China', 'Item model number': '2319-599', 'Best Sellers Rank': '#1,936,209 in Home & Kitchen (See Top 100 in Home & Kitchen)  #2,540 in Ottomans', 'Date First Available': 'April 27, 2017'}",Storage
B0BWY5RPD1,https://www.amazon.com/dp/B0BWY5RPD1,"C COMFORTLAND Unstuffed Faux Leather Ottoman Pouf, Round Foot Rest Poof Ottomans, Floor Foot Stool Poufs, Bean Bag Cover with Storage for Living Room, Bedroom, Grey (No Filler)",https://m.media-amazon.com/images/I/51qAukZMUDL._SS522_.jpg,"['https://m.media-amazon.com/images/I/51qAukZMUDL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/5165Qs2tqxL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/411BjwSPtEL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51HkF-V4r8L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/519FZWz1eSL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51CsOhmyf2L._SS522_.jpg']",,Pouf,China,55eabd2a-352d-5354-a153-f15dcc657226,27.99,"['Home & Kitchen', 'Furniture', 'Living Room Furniture', 'Poufs']",Home & Kitchen,22.83,22.83,13.98,2023-02-27,2024-02-02 18:56:00,"C Comfortland Unstuffed Faux Leather Ottoman Pouf, Round Foot Rest Poof Ottomans, Floor Foot Stool Poufs, Bean Bag Cover With Storage For Living Room, Bedroom, Grey (No Filler)",C Comfortland,Grey3,This Is An Empty Shell That You Have To Stuff.,Modern,"{'Product Dimensions': '22.83""D x 22.83""W x 13.98""H', 'Color': 'Grey3', 'Brand': 'C COMFORTLAND', 'Fabric Type': 'Faux Leather, Leath-aire, Pu, Suede, Leatherette', 'Frame Material': 'This is an empty shell that you have to stuff.', 'Seat Height': '14 Inches', 'Product Care Instructions': 'Spot clean only', 'Maximum Weight Recommendation': '220 Pounds', 'Assembly Required': 'Yes', 'Size': 'Medium (23""Diax14""H)', 'Style': 'Modern', 'Storage Volume': '0.06 Cubic Meters', 'Item Weight': '1.17 pounds', 'ASIN': 'B0BWY5RPD1', 'Country of Origin': 'China', 'Item model number': 'Pouf', 'Customer Reviews': '4.4  4.4 out of 5 stars        261 ratings    4.4 out of 5 stars', 'Best Sellers Rank': '#465,482 in Home & Kitchen (See Top 100 in Home & Kitchen)  #101 in Poufs', 'Date First Available': 'February 27, 2023'}",Seating
B0CBDLJ32L,https://www.amazon.com/dp/B0CBDLJ32L,"ZZQXTC Over Toilet Storage Cabinet, Bathroom Storage Cabinet with Doors and Shelves, Wood Metal Bathroom Space Saver Above Toilet, White",https://m.media-amazon.com/images/I/31cXPz4r76L._SS522_.jpg,"['https://m.media-amazon.com/images/I/31cXPz4r76L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41PNhhUcr2L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/512+WooGWTL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/512hkZAcBxL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41vBTz-VwfL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41C+RfoG18L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/717I+l-hFAL.SS125_SS522_.jpg']",ZZQXTC,OTCMD002-WH,China,8f3f62a9-3e8c-537b-b7b0-a12da9f859eb,129.99,"['Home & Kitchen', 'Furniture', 'Bathroom Furniture', 'Over-the-Toilet Storage']",Home & Kitchen,11.8,24.8,65.5,2023-09-10,2024-02-02 18:56:00,"Zzqxtc Over Toilet Storage Cabinet, Bathroom Storage Cabinet With Doors And Shelves, Wood Metal Bathroom Space Saver Above Toilet, White",Zzqxtc,Over The Toilet Storage Cabinet White,Wood,Wood,"{'Brand': 'ZZQXTC', 'Color': 'Over the Toilet Storage Cabinet White', 'Product Dimensions': '11.8""D x 24.8""W x 65.5""H', 'Special Feature': 'Waterproof, Durable', 'Mounting Type': 'Floor Mount', 'Room Type': 'Bathroom, Laundry, Kitchen', 'Door Style': 'wood', 'Included Components': 'Hardware, Assembly Instruction, over the toilet storage cabinet', 'Number of Shelves': '3', 'Item Weight': '27 pounds', 'Base Type': 'Legs', 'Installation Type': 'Freestanding', 'Back Material Type': 'Wood', 'Assembly Required': 'Yes', 'Manufacturer': 'ZZQXTC', 'ASIN': 'B0CBDLJ32L', 'Country of Origin': 'China', 'Item model number': 'OTCMD002-WH', 'Customer Reviews': '3.0  3.0 out of 5 stars        2 ratings    3.0 out of 5 stars', 'Best Sellers Rank': '#1,305,201 in Home & Kitchen (See Top 100 in Home & Kitchen)  #517 in Over-the-Toilet Storage', 'Date First Available': 'September 10, 2023'}",Storage
B0CG9CDKQ7,https://www.amazon.com/dp/B0CG9CDKQ7,"40ft Upholstery Elastic Webbing,Two Inch (2"") Wide Stretch Latex Band for Furniture Sofa, Couch, Chair Repair Modification (5cm Green)",https://m.media-amazon.com/images/I/51oKu+lxwzL._SS522_.jpg,"['https://m.media-amazon.com/images/I/51oKu+lxwzL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51VtLWMxD7L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41Bj2r8ARkL._SS522_.jpg']",,,,e4fda4d9-23b6-59e9-86f8-fe7960dab725,10.99,"['Home & Kitchen', 'Furniture', 'Replacement Parts', 'Sofa Parts']",Home & Kitchen,8.07,5.71,2.56,2023-08-22,2024-02-02 18:56:01,"40Ft Upholstery Elastic Webbing,Two Inch (2"") Wide Stretch Latex Band For Furniture Sofa, Couch, Chair Repair Modification (5Cm Green)",Generic,,,,"{'Item Weight': '15.2 ounces', 'Package Dimensions': '8.07 x 5.71 x 2.56 inches', 'ASIN': 'B0CG9CDKQ7', 'Best Sellers Rank': '#313,429 in Home & Kitchen (See Top 100 in Home & Kitchen)  #143 in Sofa Replacement Parts', 'Date First Available': 'August 22, 2023'}",Seating
B0CF9W6WW2,https://www.amazon.com/dp/B0CF9W6WW2,"Kujielan Oval Wall Mirror with Leaf Decorative Frame,Cirle Mirrors for Wall,Modern Wall Decor for Living Room,Bedroom,Bathroom,Vanity,Entryway,Black",https://m.media-amazon.com/images/I/419muJNV1JL._SS522_.jpg,"['https://m.media-amazon.com/images/I/419muJNV1JL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/313bE-5lg0L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41OLYgMgydL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/4107v1t8o1L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41EfsfwyhiL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/417pfD2Z-1L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/414-eQNgckL.SS125_SS522_.jpg']",KJL-YF2306-G,KJL-YF2306-G,,aee9fd54-bdd4-5e41-ae5b-927b3f1819d5,31.99,"['Home & Kitchen', 'Home Décor Products', 'Mirrors', 'Wall-Mounted Mirrors']",Home & Kitchen,,,,2023-08-13,2024-02-02 18:56:01,"Kujielan Oval Wall Mirror With Leaf Decorative Frame,Cirle Mirrors For Wall,Modern Wall Decor For Living Room,Bedroom,Bathroom,Vanity,Entryway,Black",Kujielan,Black,Metal,Contemporary,"{'Brand': 'Kujielan', 'Room Type': 'Living Room', 'Shape': 'Oval', 'Product Dimensions': '26.7""L x 19.6""W', 'Frame Material': 'Iron', 'Style': 'Contemporary', 'Mounting Type': 'Wall Mount', 'Finish Type': 'Painted', 'Surface Recommendation': 'Glass', 'Special Feature': 'Unlit', 'Color': 'Black', 'Theme': 'Modern', 'Number of Pieces': '1', 'Number of Items': '1', 'Material': 'Metal', 'Frame Type': 'Framed', 'Item Weight': '10.88 pounds', 'Assembly Required': 'No', 'Manufacturer': 'KJL-YF2306-G', 'ASIN': 'B0CF9W6WW2', 'Item model number': 'KJL-YF2306-G', 'Customer Reviews': '4.9  4.9 out of 5 stars        12 ratings    4.9 out of 5 stars', 'Best Sellers Rank': '#226,966 in Home & Kitchen (See Top 100 in Home & Kitchen)  #657 in Wall-Mounted Mirrors', 'Date First Available': 'August 13, 2023'}",Decor
B09VBPNY7P,https://www.amazon.com/dp/B09VBPNY7P,"RRG Coat Rack Stand, Metal Coat Tree with Heavy Base 8 Welded Hooks Coat Stand for Entryway, Hall, Bedroom, Corner, Office 67” (Gold)",https://m.media-amazon.com/images/I/214BED2RP6L._SS522_.jpg,"['https://m.media-amazon.com/images/I/214BED2RP6L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41VoLOTuLZL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41fzjHzmR8L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41n3e9buTTL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41rJoyofA8L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41Dm2j+QHIL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41qlRfSGvaL.SS125_SS522_.jpg']",RRG,,,30e84557-a54c-5566-9068-f448417f72e3,,"['Home & Kitchen', 'Furniture', 'Entryway Furniture', 'Coat Racks']",Home & Kitchen,12.5,12.5,67.0,2022-03-11,2024-02-02 18:56:02,"Rrg Coat Rack Stand, Metal Coat Tree With Heavy Base 8 Welded Hooks Coat Stand For Entryway, Hall, Bedroom, Corner, Office 67” (Gold)",Rrg,"Gold - T 67""/170Cm",Metal,8 T-Shaped Hooks,"{'Brand': 'RRG', 'Color': 'Gold - T 67""/170cm', 'Material': 'Iron', 'Recommended Uses For Product': 'Coats, Hats, Scarves, Bags', 'Product Dimensions': '12.5""D x 12.5""W x 67""H', 'Installation Type': 'Free Standing', 'Special Feature': 'Heavy Duty', 'Style': '8 T-shaped Hooks', 'Finish Type': 'Matt', 'Furniture Finish': 'Gold', 'Frame Material': 'Metal', 'Assembly Required': 'Yes', 'Item Weight': '10.05 pounds', 'Maximum Weight Recommendation': '350 Pounds', 'Manufacturer': 'RRG', 'Size': '8 T-shaped Hooks', 'Finish': 'Matt', 'Shape': 'Straight', 'Special Features': 'Heavy Duty', 'Batteries Included?': 'No', 'Batteries Required?': 'No', 'ASIN': 'B09VBPNY7P', 'Customer Reviews': '3.9  3.9 out of 5 stars        190 ratings    3.9 out of 5 stars', 'Best Sellers Rank': '#71,756 in Home & Kitchen (See Top 100 in Home & Kitchen)  #55 in Coat Racks', 'Date First Available': 'March 11, 2022'}",Tables
B097R4M5Y5,https://www.amazon.com/dp/B097R4M5Y5,"Mirrors for Wall Decor, Golden Hanging Mirror Golden Butterfly Wall Hanging Makeup Mirror with Chain Round Decorative Mirror for Bathroom Bedroom Living Room Housewarming Gift",https://m.media-amazon.com/images/I/31TgX2crLUS._SS522_.jpg,"['https://m.media-amazon.com/images/I/31TgX2crLUS._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41Adc1iCoiS._SS522_.jpg ', ' https://m.media-amazon.com/images/I/31cP2HrnNJS._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41rLwmsfEJS._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51rHHntP0SS._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41dquCXhc5S._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41c2IzlKigS._SS522_.jpg']",Gintdinpu,,,93eb095c-68d2-568f-a892-1f909dbe1010,54.19,"['Home & Kitchen', 'Home Décor Products', 'Mirrors', 'Wall-Mounted Mirrors']",Home & Kitchen,,,,2021-06-23,2024-02-02 18:56:03,"Mirrors For Wall Decor, Golden Hanging Mirror Golden Butterfly Wall Hanging Makeup Mirror With Chain Round Decorative Mirror For Bathroom Bedroom Living Room Housewarming Gift",Gintdinpu,Gold,Iron,,"{'Brand': 'Gintdinpu', 'Room Type': 'Bathroom', 'Shape': 'Round', 'Product Dimensions': '22.44""L x 11.81""W', 'Frame Material': 'Glass, Iron', 'Mounting Type': 'Wall Mount', 'Finish Type': 'Iron,Metal', 'Special Feature': '150', 'Color': 'Gold', 'Theme': 'Antique', 'Number of Pieces': '1', 'Number of Items': '1', 'Material': 'Iron', 'Frame Type': 'Framed', 'Assembly Required': 'No', 'Item Weight': '2.4 pounds', 'Manufacturer': 'Gintdinpu', 'ASIN': 'B097R4M5Y5', 'Customer Reviews': '1.0  1.0 out of 5 stars        1 rating    1.0 out of 5 stars', 'Best Sellers Rank': '#3,735,697 in Home & Kitchen (See Top 100 in Home & Kitchen)  #9,485 in Wall-Mounted Mirrors', 'Date First Available': 'June 23, 2021'}",Decor
B0C9QHJ611,https://www.amazon.com/dp/B0C9QHJ611,"Mokoze Wavy Mirror Irregular Border 10.24""x6.3"" Makeup Mirror for Wall-Mounted and Dressing Table Mirrors, Room Decor for Living Room Bedrooms and Mirror for Desk (White)",https://m.media-amazon.com/images/I/319OzJXVrxL._SS522_.jpg,"['https://m.media-amazon.com/images/I/319OzJXVrxL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51E9R37c8yL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/314TEIXT+1L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41YBb+4PjWL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41kThG7kJyL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41Hd4AUodyL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41+WAxyitkL.SS125_SS522_.jpg']",,,,e0fb90ab-766f-5b76-a61a-3d84ac26a42a,13.49,"['Home & Kitchen', 'Home Décor Products', 'Mirrors', 'Wall-Mounted Mirrors']",Home & Kitchen,,,,,2024-02-02 18:56:04,"Mokoze Wavy Mirror Irregular Border 10.24""X6.3"" Makeup Mirror For Wall-Mounted And Dressing Table Mirrors, Room Decor For Living Room Bedrooms And Mirror For Desk (White)",Mokoze,White,Plastic,,"{'Room Type': 'Living Room', 'Mounting Type': 'Wall Mount', 'Frame Type': 'Framed', 'Frame Material': 'Glass', 'Material': 'Plastic', 'Shape': 'Irregular', 'Color': 'White', 'Theme': 'Holiday', 'Customer Reviews': '4.4  4.4 out of 5 stars        20 ratings    4.4 out of 5 stars', 'Best Sellers Rank': '#310,726 in Home & Kitchen (See Top 100 in Home & Kitchen)  #938 in Wall-Mounted Mirrors', 'Brand': 'Mokoze', 'Number of Pieces': '1', 'Number of Items': '1', 'Product Dimensions': '10.24""L x 6.3""W', 'Assembly Required': 'No'}",Tables
B07B8VT4DC,https://www.amazon.com/dp/B07B8VT4DC,"(100) 12"" Record Outer Sleeves - Outer Resealable Sleeves - Extreme HD Poly 3 Mil 12 3/4"" x 12 1/2"" | Record Rescue",https://m.media-amazon.com/images/I/41uJZW57cBL._SS522_.jpg,"['https://m.media-amazon.com/images/I/41uJZW57cBL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41QLxpvUgPL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41G8A5FZOcL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51C+vo3dCyL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41PP1B62cAL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/31qOKgbLOLL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/517lQG0dGKL._SS522_.jpg']",RR-006,8541764879,,74672567-1d46-5854-8be5-4133f57d6fec,24.99,"['Home & Kitchen', 'Furniture', 'Living Room Furniture', 'TV & Media Furniture', 'Media Storage', 'DVD Cases']",Home & Kitchen,13.0,0.5,14.5,2018-03-06,2024-02-02 18:56:04,"(100) 12"" Record Outer Sleeves - Outer Resealable Sleeves - Extreme Hd Poly 3 Mil 12 3/4"" X 12 1/2"" | Record Rescue",Record Rescue,,"Vinyl, Plastic, Polypropylene (Pp)",,"{'Manufacturer': 'Record Rescue', 'Brand': 'Record Rescue', 'Item Weight': '1.9 pounds', 'Product Dimensions': '13 x 0.5 x 14.5 inches', 'Item model number': '8541764879', 'Is Discontinued By Manufacturer': 'No', 'Material Type': 'Vinyl, Plastic, Polypropylene (PP)', 'Manufacturer Part Number': 'RR-006', 'ASIN': 'B07B8VT4DC', 'Customer Reviews': '4.1  4.1 out of 5 stars        265 ratings    4.1 out of 5 stars', 'Best Sellers Rank': '#532,169 in Home & Kitchen (See Top 100 in Home & Kitchen)  #431 in DVD Cases', 'Date First Available': 'March 6, 2018'}",Other
B09DS1VPFS,https://www.amazon.com/dp/B09DS1VPFS,"Christopher Knight Home Munro Recliner, Navy Blue + Teak",https://m.media-amazon.com/images/I/31exiSJMk8L._SS522_.jpg,"['https://m.media-amazon.com/images/I/31exiSJMk8L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/31f1fGubiiL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/31F66l55o2L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/31HpEGeYNeL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41uId59fl3L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41utQeeD3DL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41oyJgs5y4L._SS522_.jpg']",,315341,China,3033adad-ea69-5549-9c7a-6786116068c2,,"['Home & Kitchen', 'Furniture', 'Living Room Furniture', 'Chairs']",Home & Kitchen,35.75,24.75,38.0,2021-08-27,2024-02-02 18:56:05,"Christopher Knight Home Munro Recliner, Navy Blue + Teak",Christopher Knight Home,Navy Blue + Teak,Foam,Contemporary,"{'Brand': 'Christopher Knight Home', 'Color': 'Navy Blue + Teak', 'Product Dimensions': '35.75""D x 24.75""W x 38""H', 'Special Feature': 'Durability', 'Recommended Uses For Product': 'Living Room', 'Maximum Weight Recommendation': '300 Pounds', 'Style': 'Contemporary', 'Pattern': 'Lined', 'Room Type': 'Living Room', 'Age Range (Description)': 'Adult', 'Included Components': 'One (1) Recliner', 'Model Name': 'Munro', 'Surface Recommendation': 'Indoor', 'Form Factor': 'Recliner,Contemporary,Tilt', 'Furniture Finish': 'Rubberwood', 'Fill Material': 'Foam', 'Item Weight': '60.4 pounds', 'Country of Origin': 'China', 'Item model number': '315341', 'ASIN': 'B09DS1VPFS', 'Customer Reviews': '2.0  2.0 out of 5 stars        4 ratings    2.0 out of 5 stars', 'Best Sellers Rank': '#3,713,767 in Home & Kitchen (See Top 100 in Home & Kitchen)  #10,038 in Living Room Chairs', 'Date First Available': 'August 27, 2021'}",Other
B0CP732ZN8,https://www.amazon.com/dp/B0CP732ZN8,"3-Tier Side Table,Narrow End Table with Storage Shelf,Minimalist Bedside Tables Nightstand,Small Bookshelf Bookcase for Spaces,Bathroom Shelve,Display Rack for Bedroom,Living Room,Office,Dorms,2 Pack",https://m.media-amazon.com/images/I/41tzKL1XIPL._SS522_.jpg,"['https://m.media-amazon.com/images/I/41tzKL1XIPL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41x2t1aF8wL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/411fe5C531L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51JpAjZtlFL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/415Xs09XQWL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41ie8ETl7FL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41TBhqyMiVL._SS522_.jpg']",,,,487adf3a-9485-5500-9c98-bcc391eda169,37.99,"['Home & Kitchen', 'Furniture', 'Living Room Furniture', 'Tables', 'End Tables']",Home & Kitchen,15.8,9.5,23.6,,2024-02-02 18:56:06,"3-Tier Side Table,Narrow End Table With Storage Shelf,Minimalist Bedside Tables Nightstand,Small Bookshelf Bookcase For Spaces,Bathroom Shelve,Display Rack For Bedroom,Living Room,Office,Dorms,2 Pack",Hometodou,White,Engineered Wood,Modern,"{'Brand': 'HomeToDou', 'Shape': 'Rectangular', 'Room Type': 'Kitchen, Bathroom, Bedroom, Home Office, Hallway', 'Included Components': 'side table', 'Color': 'White', 'Model Name': 'TD-Side Table End Table', 'Model Number': 'TD-Side Table End Table', 'Age Range (Description)': 'Adult', 'Target Gender': 'Unisex', 'Customer Reviews': '5.0  5.0 out of 5 stars        1 rating    5.0 out of 5 stars', 'Best Sellers Rank': '#658,427 in Home & Kitchen (See Top 100 in Home & Kitchen)  #2,554 in End Tables', 'Assembly Required': 'Yes', 'Recommended Uses For Product': 'Displaying', 'Product Dimensions': '15.8""D x 9.5""W x 23.6""H', 'Item Width': '9.5 inches', 'Item Weight': '2 Pounds', 'Number of Items': '2', 'Number of Shelves': '3', 'Unit Count': '2.0 Count', 'Style': 'Modern', 'Table design': 'Nightstand', 'Theme': 'Nautical', 'Special Feature': 'Storage', 'Mounting Type': 'Floor Mount', 'Base Type': 'Leg', 'Frame Material': 'Engineered Wood'}",Tables
B0C2GQK6ZD,https://www.amazon.com/dp/B0C2GQK6ZD,"DBTHTSK Sofa Latch,Bed Replacement Parts,Heavy Duty Connector Bracket Interlocking Tapered Hardware Accessories Furniture Connector for Furniture, Sofa, Bed (2 Pairs)",https://m.media-amazon.com/images/I/41gQlYHLvcL._SS522_.jpg,"['https://m.media-amazon.com/images/I/41gQlYHLvcL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41ywFJVB6zL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41H58P+fgnL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41NPKv4fLqL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41DTo7sJK+L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41XD2tU0-AL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41yq+S9zRYL.SS125_SS522_.jpg']",,,,4184968f-0344-5a58-8c95-1bb6462b95b5,12.99,"['Home & Kitchen', 'Furniture', 'Replacement Parts', 'Sofa Parts']",Home & Kitchen,4.96,3.78,0.75,2023-04-14,2024-02-02 18:56:06,"Dbthtsk Sofa Latch,Bed Replacement Parts,Heavy Duty Connector Bracket Interlocking Tapered Hardware Accessories Furniture Connector For Furniture, Sofa, Bed (2 Pairs)",Dbthtsk,,,,"{'Item Weight': '10.8 ounces', 'Package Dimensions': '4.96 x 3.78 x 0.75 inches', 'ASIN': 'B0C2GQK6ZD', 'Customer Reviews': '5.0  5.0 out of 5 stars        2 ratings    5.0 out of 5 stars', 'Best Sellers Rank': '#3,725,843 in Home & Kitchen (See Top 100 in Home & Kitchen)  #914 in Sofa Replacement Parts', 'Date First Available': 'April 14, 2023'}",Storage
B07T9M8Y88,https://www.amazon.com/dp/B07T9M8Y88,"Boraam Sonoma Bench, Storm Gray Wire-Brush",https://m.media-amazon.com/images/I/316Y4ewyCLL._SS522_.jpg,"['https://m.media-amazon.com/images/I/316Y4ewyCLL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51Ql2vPii5L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/412AdcsJl3L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/211zB85gDlL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51pyF++B7RL.SS125_SS522_.jpg ', ' https://m.media-amazon.com/images/I/51AQ412MCpL.SS125_SS522_.jpg ', ' https://m.media-amazon.com/images/I/510AmHM9CAL.SS125_SS522_.jpg ', ' https://m.media-amazon.com/images/G/01/HIT/ImageBlockDimension/dimensions_SS522_.png']",Boraam,75225,,c195eccb-af04-5174-81ad-df5be468f8ff,,"['Home & Kitchen', 'Furniture', 'Dining Room Furniture', 'Table Benches']",Home & Kitchen,9.0,33.0,24.25,,2024-02-02 18:56:07,"Boraam Sonoma Bench, Storm Gray Wire-Brush",Boraam,Storm Gray Wire-Brush,,,"{'Product Dimensions': '9""D x 33""W x 24.25""H', 'Color': 'Storm Gray Wire-brush', 'Size': '9 x 33 x 24.25', 'Furniture Finish': 'Chestnut', 'Brand': 'Boraam', 'Product Care Instructions': 'Wipe with Damp Cloth', 'Maximum Weight Recommendation': '300 Pounds', 'Seating Capacity': '2', 'Item Weight': '17 pounds', 'Manufacturer': 'Boraam', 'ASIN': 'B07T9M8Y88', 'Item model number': '75225', 'Customer Reviews': '4.7  4.7 out of 5 stars        604 ratings    4.7 out of 5 stars', 'Best Sellers Rank': '#73,312 in Home & Kitchen (See Top 100 in Home & Kitchen)  #4 in Kitchen & Dining Room Benches', 'Form Factor': 'Wood', 'Assembly required': 'Yes', 'Batteries required': 'No', 'Included Components': 'Bench'}",Other
B001AHXWQ6,https://www.amazon.com/dp/B001AHXWQ6,"Kwikset BTBCB2Y, Tuscan Bronze",https://m.media-amazon.com/images/I/21lfjygKjaL._SS522_.jpg,"['https://m.media-amazon.com/images/I/21lfjygKjaL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/31TCyj6Mw4L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/510jaEecaQL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51nKGYtp44L.SS125_SS522_.jpg']",No,BTBCB2Y,China,77a17c14-0f11-5b89-87a8-84601f781520,65.8,"['Tools & Home Improvement', 'Hardware', 'Bathroom Hardware', 'Towel Bars']",Tools & Home Improvement,5.0,5.0,5.0,2003-10-02,2024-02-02 18:56:08,"Kwikset Btbcb2Y, Tuscan Bronze",Pfister,Tuscan Bronze,Metal,Transitional,"{'Color': 'Tuscan Bronze', 'Material': 'Metal', 'Product Dimensions': '5""L x 5""W x 5""H', 'Finish Type': 'Tuscan Bronze', 'Brand': 'Pfister', 'Installation Type': 'Screw-In', 'Shape': 'L-Shape', 'Item Weight': '2 pounds', 'Manufacturer': 'Kwikset', 'Part Number': 'BTB-CB2Y', 'Country of Origin': 'China', 'Item model number': 'BTBCB2Y', 'Is Discontinued By Manufacturer': 'No', 'Style': 'Transitional', 'Finish': 'Tuscan Bronze', 'Item Package Quantity': '1', 'Included Components': 'Item Included Only', 'Batteries Included?': 'No', 'Batteries Required?': 'No', 'Warranty Description': 'Lifetime warranty', 'ASIN': 'B001AHXWQ6', 'Customer Reviews': '2.9  2.9 out of 5 stars        9 ratings    2.9 out of 5 stars', 'Best Sellers Rank': '#970,200 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #3,589 in Bath Towel Bars', 'Date First Available': 'October 2, 2003'}",Other
